timestamp,device_id,device_type,cpu_usage,memory_usage,network_in_kb,network_out_kb,packet_rate,avg_response_time_ms,service_access_count,failed_auth_attempts,is_encrypted,geo_location_variation,hour,dayofweek,total_traffic_kb,in_out_ratio,packet_rate_per_kb
2025-06-20 12:54:16.452400,smart_light_35,smart,16.37,83.38,698,1016,729,321.84,9,0,0,5.76,12,4,1714,0.6870078740150718,0.4253208868142209
2025-06-20 12:54:18.452400,smart_light_38,smart,59.81,48.28,1406,205,18,270.46,7,9,0,12.96,12,4,1611,6.858536585332398,0.011173184357534964
2025-06-20 12:54:19.452400,smart_light_37,smart,87.02,23.67,1044,1225,912,273.7,4,7,1,19.11,12,4,2269,0.852244897958488,0.40193918025544206
2025-06-20 12:54:20.452400,sensor_23,sensor,73.32,45.31,980,425,616,279.21,1,3,0,17.31,12,4,1405,2.305882352935751,0.43843416370075555
2025-06-20 12:54:21.452400,thermostat_49,thermostat,49.22,45.98,432,302,294,331.99,1,4,0,6.66,12,4,734,1.4304635761542037,0.4005449591275197
2025-06-20 12:54:22.452400,sensor_28,sensor,88.3,30.36,1450,166,795,231.07,2,4,0,15.75,12,4,1616,8.734939758983526,0.49195544554425
2025-06-20 12:54:23.452400,sensor_1,sensor,10.56,36.04,911,354,335,63.9,8,9,1,8.44,12,4,1265,2.573446327676346,0.2648221343871424
2025-06-20 12:54:24.452400,camera_1,camera,21.62,24.93,419,351,505,454.5,2,5,1,9.07,12,4,770,1.1937321937287928,0.6558441558433041
2025-06-20 12:54:25.452400,camera_3,camera,63.11,23.78,239,241,882,361.41,4,2,1,18.05,12,4,480,0.9917012448091631,1.8374999999961719
2025-06-20 12:54:27.452400,sensor_27,sensor,11.15,67.28,721,118,128,321.62,5,9,1,4.81,12,4,839,6.110169491473642,0.15256257449326274
2025-06-20 12:54:28.452400,sensor_46,sensor,21.19,76.36,210,137,621,141.23,6,4,1,9.78,12,4,347,1.5328467153172787,1.7896253602253902
2025-06-20 12:54:32.452400,smart_light_10,smart,77.71,76.14,685,792,426,375.23,6,6,0,1.39,12,4,1477,0.8648989898978978,0.28842247799574244
2025-06-20 12:54:33.452400,thermostat_13,thermostat,20.93,24.42,1009,173,543,423.6,9,6,1,8.56,12,4,1182,5.832369942162819,0.4593908629437738
2025-06-20 12:54:34.452400,thermostat_25,thermostat,52.67,72.36,1404,590,356,236.41,3,10,1,17.19,12,4,1994,2.379661016945119,0.17853560682037184
2025-06-20 12:54:37.452400,sensor_42,sensor,33.23,75.38,693,654,399,445.37,3,2,1,17.15,12,4,1347,1.0596330275213155,0.29621380846303175
2025-06-20 12:54:38.452400,camera_50,camera,17.13,81.65,759,1498,609,76.45,1,10,1,3.87,12,4,2257,0.5066755674228928,0.2698272042533142
2025-06-20 12:54:39.452400,smart_light_16,smart,43.69,66.04,11,393,589,162.98,4,1,0,6.02,12,4,404,0.027989821882880433,1.4579207920755992
2025-06-20 12:54:41.452400,smart_light_39,smart,53.85,45.73,1464,347,909,303.93,7,3,0,11.64,12,4,1811,4.219020172898504,0.5019326339036433
2025-06-20 12:54:42.452400,thermostat_27,thermostat,59.49,21.62,235,601,349,361.79,7,10,1,11.28,12,4,836,0.39101497504094673,0.41746411483203655
2025-06-20 12:54:43.452400,sensor_4,sensor,42.16,60.76,1034,1215,812,53.39,4,8,1,8.4,12,4,2249,0.8510288065836618,0.3610493552688479
2025-06-20 12:54:44.452400,sensor_15,sensor,77.75,47.64,738,835,131,291.34,5,6,0,15.09,12,4,1573,0.8838323353282829,0.08328035600757579
2025-06-20 12:54:45.452400,thermostat_42,thermostat,60.73,81.63,129,1159,752,149.29,7,9,1,13.19,12,4,1288,0.11130284728204375,0.5838509316765653
2025-06-20 12:54:46.452400,thermostat_4,thermostat,33.9,64.28,1396,464,980,127.66,2,1,1,1.54,12,4,1860,3.0086206896486885,0.5268817204298243
2025-06-20 12:54:47.452400,smart_light_42,smart,27.09,35.69,1102,117,509,269.0,3,4,1,0.91,12,4,1219,9.418803418722916,0.41755537325642533
2025-06-20 12:54:48.452400,sensor_22,sensor,28.01,27.28,1035,358,343,42.77,6,2,1,9.48,12,4,1393,2.891061452505891,0.2462311557787177
2025-06-20 12:54:49.452400,camera_38,camera,37.6,62.72,1026,498,710,187.14,2,7,0,14.4,12,4,1524,2.060240963851285,0.4658792650915578
2025-06-20 12:54:50.452400,thermostat_19,thermostat,68.24,74.93,756,356,837,103.84,9,9,0,6.13,12,4,1112,2.1235955056120126,0.7526978417259418
2025-06-20 12:54:51.452400,camera_6,camera,11.5,24.01,628,92,412,117.38,1,9,0,5.98,12,4,720,6.826086956447543,0.5722222222214275
2025-06-20 12:54:52.452400,thermostat_29,thermostat,28.1,41.48,1140,769,769,181.61,1,2,0,18.44,12,4,1909,1.4824447334180983,0.4028287061286523
2025-06-20 12:54:53.452400,camera_50,camera,35.18,49.52,709,878,885,436.28,9,6,1,10.57,12,4,1587,0.8075170842815405,0.5576559546310286
2025-06-20 12:54:54.452400,smart_light_20,smart,83.8,46.18,76,227,337,368.22,1,1,1,7.23,12,4,303,0.33480176211306256,1.1122112211184416
2025-06-20 12:54:55.452400,sensor_36,sensor,88.59,68.93,862,102,19,70.52,3,7,1,12.13,12,4,964,8.45098039207401,0.019709543568444284
2025-06-20 12:54:56.452400,sensor_14,sensor,25.8,13.84,145,645,774,414.12,3,6,1,13.27,12,4,790,0.22480620155003905,0.9797468354417977
2025-06-20 12:54:58.452400,smart_light_22,smart,58.97,82.71,495,250,751,40.96,2,4,1,10.14,12,4,745,1.97999999999208,1.0080536912738147
2025-06-20 12:54:59.452400,camera_10,camera,70.28,55.07,1492,985,726,497.08,6,9,1,14.29,12,4,2477,1.5147208121812032,0.29309648768659946
2025-06-20 12:55:00.452400,camera_34,camera,33.87,50.26,1368,1281,309,191.46,8,8,1,5.69,12,4,2649,1.0679156908656768,0.11664779161943502
2025-06-20 12:55:01.452400,camera_43,camera,81.01,68.03,237,1082,835,89.28,5,9,0,17.25,12,4,1319,0.21903881700534286,0.6330553449578218
2025-06-20 12:55:03.452400,smart_light_50,smart,12.11,79.6,1308,595,185,53.14,2,6,1,12.04,12,4,1903,2.198319327727398,0.0972149238044681
2025-06-20 12:55:04.452400,camera_29,camera,68.71,21.73,178,1039,519,198.48,7,7,1,9.11,12,4,1217,0.17131857555325186,0.4264585045189594
2025-06-20 12:55:05.452400,camera_39,camera,47.21,11.18,480,17,924,161.09,2,4,1,1.82,12,4,497,28.23529411598616,1.859154929573724
2025-06-20 12:55:06.452400,sensor_21,sensor,13.73,76.45,261,930,652,172.42,8,5,0,4.28,12,4,1191,0.2806451612900208,0.5474391267837553
2025-06-20 12:55:07.452400,smart_light_29,smart,15.72,15.14,457,700,631,369.78,2,4,0,13.68,12,4,1157,0.6528571428562102,0.5453759723417931
2025-06-20 12:55:08.452400,sensor_41,sensor,24.6,84.79,1439,162,656,453.57,1,0,1,2.48,12,4,1601,8.882716049327884,0.40974391005595895
2025-06-20 12:55:10.452400,sensor_44,sensor,80.44,57.88,1497,1359,395,38.98,1,10,0,12.88,12,4,2856,1.101545253862324,0.13830532212880312
2025-06-20 12:55:11.452400,camera_45,camera,83.26,43.32,1312,854,102,403.19,5,0,0,1.02,12,4,2166,1.5362997658061637,0.04709141274236053
2025-06-20 12:55:12.452400,sensor_47,sensor,75.17,66.82,691,39,350,228.78,2,9,1,3.22,12,4,730,17.717948717494412,0.47945205479386377
2025-06-20 12:55:13.452400,thermostat_2,thermostat,23.36,37.79,1228,1141,15,24.63,1,3,0,9.33,12,4,2369,1.0762489044688202,0.0063317855635262425
2025-06-20 12:55:14.452400,sensor_8,sensor,81.11,23.67,720,70,25,23.59,7,8,1,0.48,12,4,790,10.285714285567346,0.03164556962021311
2025-06-20 12:55:15.452400,sensor_4,sensor,31.91,58.38,931,92,260,326.87,4,4,0,9.32,12,4,1023,10.119565217281309,0.2541544477025864
2025-06-20 12:55:16.452400,sensor_13,sensor,26.57,12.83,524,1027,767,304.41,4,9,0,11.66,12,4,1551,0.5102239532614311,0.49451966473211184
2025-06-20 12:55:17.452400,camera_39,camera,66.4,66.65,150,1206,68,437.82,4,3,1,10.94,12,4,1356,0.12437810945263318,0.05014749262533175
2025-06-20 12:55:24.452400,camera_27,camera,31.13,30.27,840,57,617,217.62,2,0,0,13.07,12,4,897,14.736842105004618,0.6878483834997906
2025-06-20 12:55:25.452400,thermostat_37,thermostat,36.37,72.06,1484,1170,744,190.47,5,6,0,1.05,12,4,2654,1.2683760683749843,0.2803315749810549
2025-06-20 12:55:26.452400,smart_light_41,smart,68.19,60.63,411,805,680,196.59,7,4,1,15.93,12,4,1216,0.510559006210546,0.5592105263153296
2025-06-20 12:55:27.452400,thermostat_12,thermostat,27.88,32.59,608,361,776,294.48,4,5,0,0.32,12,4,969,1.6842105263111242,0.8008255933944264
2025-06-20 12:55:28.452400,sensor_23,sensor,36.07,72.74,1117,110,802,105.95,9,10,0,17.37,12,4,1227,10.15454545445314,0.653626731865808
2025-06-20 12:55:29.452400,thermostat_46,thermostat,83.06,67.71,1069,374,588,354.28,3,0,0,7.97,12,4,1443,2.8582887700458337,0.4074844074841251
2025-06-20 12:55:31.452400,camera_3,camera,69.3,67.62,1477,657,37,430.25,1,2,1,17.23,12,4,2134,2.2480974124775526,0.017338331771313338
2025-06-20 12:55:32.452400,thermostat_49,thermostat,88.62,78.01,1446,44,16,120.94,8,8,0,1.79,12,4,1490,32.863636362889466,0.01073825503354984
